"POPFIT","POPFITNOTES","TRTMETHOD","CONTACTAGENCY","METHODNUMBER","PROTMETHNAME","PROTMETHURL","PROTMETHDOCUMENTATION","METHODADJUSTMENTS","COMMENTS","NULLRECORD","DATASTATUS","LASTUPDATED","INDICATORLOCATION","METRICLOCATION","MEASURELOCATION","CONTACTPERSONFIRST","CONTACTPERSONLAST","CONTACTPHONE","CONTACTEMAIL","METACOMMENTS","SUBMITAGENCY","LASTMODIFIEDDATE","METAID"
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"LCR VSP monitoring protocols for Chinook and coho","http://wdfw.wa.gov/publications/01702/","Wilson, J., T. Buehrens, D. Rawding, and E. Olk.  2018.  Estimates of Adult Fall Chinook Salmon Spawner Abundance and Coded-Wire-Tag Recoveries in Washingtonâ€™s Lower Columbia River Tributaries in 2013-2017.  Washington Department of Fish and Wildlife, Ridgefield, Washington.","","","No","Draft","Sep  6 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Oct 17 2018 11:42AM",1081
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"LCR VSP monitoring protocols for Chinook and coho","http://wdfw.wa.gov/publications/01702/","Wilson, J., T. Buehrens, D. Rawding, and E. Olk.  2018.  Estimates of Adult Fall Chinook Salmon Spawner Abundance and Coded-Wire-Tag Recoveries in Washingtonâ€™s Lower Columbia River Tributaries in 2013-2017.  Washington Department of Fish and Wildlife, Ridgefield, Washington.","","","No","Draft","Sep  6 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Oct 17 2018 11:41AM",1082
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No age data available at this time.","No","Final","Feb 18 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:52AM",1083
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No age data available at this time","No","Final","Feb 18 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:08AM",1084
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:52AM",1085
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:51AM",1086
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:50AM",1087
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:10AM",1088
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:49AM",1089
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:08AM",1090
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:07AM",1091
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:00AM",1092
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:06AM",1093
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:05AM",1094
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:42AM",1095
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:04AM",1096
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:41AM",1097
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:03AM",1098
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:02AM",1099
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:01AM",1100
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:57AM",1101
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:40AM",1102
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:39AM",1103
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:38AM",1104
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:43AM",1105
"Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","No","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb  9 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1496","","","Jeremy","Wilson","360-906-6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:56AM",1106
"Same","","Yes","Washington Department of Fish and Wildlife",1,"LCR VSP monitoring protocols for Chinook and coho","http://wdfw.wa.gov/publications/01702/","Wilson, J., T. Buehrens, D. Rawding, and E. Olk.  2018.  Estimates of Adult Fall Chinook Salmon Spawner Abundance and Coded-Wire-Tag Recoveries in Washingtonâ€™s Lower Columbia River Tributaries in 2013-2017.  Washington Department of Fish and Wildlife, Ridgefield, Washington.","","","No","Draft","Sep  7 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Oct 22 2018  6:55PM",1107
"Same","","Yes","Washington Department of Fish and Wildlife",1,"LCR VSP monitoring protocols for Chinook and coho","http://wdfw.wa.gov/publications/01702/","Wilson, J., T. Buehrens, D. Rawding, and E. Olk.  2018.  Estimates of Adult Fall Chinook Salmon Spawner Abundance and Coded-Wire-Tag Recoveries in Washingtonâ€™s Lower Columbia River Tributaries in 2013-2017.  Washington Department of Fish and Wildlife, Ridgefield, Washington.","","","No","Draft","Sep  7 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Oct 17 2018 11:42AM",1108
"Same","","Yes","Washington Department of Fish and Wildlife",1,"LCR VSP monitoring protocols for Chinook and coho","http://wdfw.wa.gov/publications/01702/","Wilson, J., T. Buehrens, D. Rawding, and E. Olk.  2018.  Estimates of Adult Fall Chinook Salmon Spawner Abundance and Coded-Wire-Tag Recoveries in Washingtonâ€™s Lower Columbia River Tributaries in 2013-2017.  Washington Department of Fish and Wildlife, Ridgefield, Washington.","","","No","Draft","Sep  7 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Oct 17 2018 11:41AM",1109
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:54AM",1110
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:53AM",1111
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:52AM",1112
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:50AM",1113
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:11AM",1114
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:42AM",1115
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:41AM",1116
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:49AM",1117
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:01AM",1118
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:08AM",1119
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:40AM",1120
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:10AM",1121
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:06AM",1122
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:04AM",1123
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:05AM",1124
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:03AM",1125
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:58AM",1126
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  9:02AM",1127
"Same","","Yes","Washington Department of Fish and Wildlife",1,"","https://fortress.wa.gov/dfw/score/score/","","","No indicator data.  No age data available at this time.","Yes","Final","Feb 12 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1525","","","Jeremy","Wilson","360.906.6757","Jeremy.Wilson@dfw.wa.gov","","WDFW","Aug 23 2017  8:42AM",1128
"","","No","Oregon Department of Fish and Wildlife",1,"chinook-dams-lc-adult-abundance.Design_5.doc, chinook--dams-lc-hatchery_proportion.Design_4.doc","http://odfwrecoverytracker.org/metadata/","","","Too few sites were successfully surveyed to calculate an estimate. Insufficient mark observations to establish hatchery/wild ratio. NOSA and pHOS not calculated in 2015.","Yes","Final","Jul 27 2017 12:00AM","http://odfwrecoverytracker.org/summary/#/species=3&run=6&esu=241","http://odfwrecoverytracker.org/summary/#/species=3&run=6&esu=241","","Jake","Chambers","503-947-6415","jacob.l.chambers@state.or.us","","ODFW","Feb 11 2019  9:51AM",1129
"","","No","Oregon Department of Fish and Wildlife",1,"chinook-dams-lc-adult-abundance.Design_5.doc, chinook--dams-lc-hatchery_proportion.Design_4.doc","http://odfwrecoverytracker.org/metadata/","","","Too few sites were successfully surveyed to calculate an estimate. Insufficient mark observations to establish hatchery/wild ratio. NOSA and pHOS not calculated in 2015.","Yes","Final","Jun 14 2016 12:00AM","http://odfwrecoverytracker.org/summary/#/species=3&run=6&esu=241","http://odfwrecoverytracker.org/summary/#/species=3&run=6&esu=241","","Jake","Chambers","503-947-6415","jacob.l.chambers@state.or.us","","ODFW","Feb 11 2019  9:43AM",1130
"","","No","Oregon Department of Fish and Wildlife",1,"chinook-dams-lc-adult-abundance.Design_5.doc, chinook--dams-lc-hatchery_proportion.Design_4.doc","http://odfwrecoverytracker.org/metadata/","","","Too few sites were successfully surveyed to calculate an estimate.","Yes","Final","Jun 14 2016 12:00AM","http://odfwrecoverytracker.org/summary/#/species=3&run=6&esu=241","http://odfwrecoverytracker.org/summary/#/species=3&run=6&esu=241","","Jake","Chambers","503-947-6415","jacob.l.chambers@state.or.us","","ODFW","Feb 11 2019  9:49AM",1131
"","","No","Oregon Department of Fish and Wildlife",1,"chinook-dams-lc-adult-abundance.Design_5.doc, chinook--dams-lc-hatchery_proportion.Design_4.doc","http://odfwrecoverytracker.org/metadata/","","","Too few sites were successfully surveyed to calculate an estimate.","Yes","Final","Jun 14 2016 12:00AM","http://odfwrecoverytracker.org/summary/#/species=3&run=6&esu=241","http://odfwrecoverytracker.org/summary/#/species=3&run=6&esu=241","","Jake","Chambers","503-947-6415","jacob.l.chambers@state.or.us","","ODFW","Feb 11 2019  9:51AM",1132
"","","No","Oregon Department of Fish and Wildlife",1,"chinook-dams-lc-adult-abundance.Design_5.doc, chinook--dams-lc-hatchery_proportion.Design_4.doc","http://odfwrecoverytracker.org/metadata/","","","Too few sites were successfully surveyed to calculate an estimate. Insufficient mark observations to establish hatchery/wild ratio. NOSA and pHOS not calculated in 2015.","Yes","Final","Jul 27 2017 12:00AM","http://odfwrecoverytracker.org/summary/#/species=3&run=6&esu=241","http://odfwrecoverytracker.org/summary/#/species=3&run=6&esu=241","","Jake","Chambers","503-947-6415","jacob.l.chambers@state.or.us","","ODFW","Feb 11 2019  9:47AM",1133
"Same","","Yes","Oregon Department of Fish and Wildlife",1,"chinook-dams-lc-adult-abundance.Design_5.doc, chinook--dams-lc-hatchery_proportion.Design_4.doc","http://odfwrecoverytracker.org/metadata/","","","","No","Final","Sep  4 2018 12:00AM","http://odfwrecoverytracker.org/summary/#/species=3&run=6&esu=241","http://odfwrecoverytracker.org/summary/#/species=3&run=6&esu=241","http://snq.streamnet.org/","Jake","Chambers","503-947-6415","jacob.l.chambers@state.or.us","Peak redd and peak live & dead fish counts are located at the URL indicated in the MeasureLocation field. Consult the contact person for other MeasureLocation data.","ODFW","Feb 11 2019  9:43AM",1134
"Same","","Yes","Oregon Department of Fish and Wildlife",1,"chinook-dams-lc-adult-abundance.Design_5.doc, chinook--dams-lc-hatchery_proportion.Design_4.doc","http://odfwrecoverytracker.org/metadata/","","","","No","Final","Jul 27 2017 12:00AM","http://odfwrecoverytracker.org/summary/#/species=3&run=6&esu=241","http://odfwrecoverytracker.org/summary/#/species=3&run=6&esu=241","http://snq.streamnet.org/","Jake","Chambers","503-947-6415","jacob.l.chambers@state.or.us","Peak redd and peak live & dead fish counts are located at the URL indicated in the MeasureLocation field. Consult the contact person for other MeasureLocation data.","ODFW","Feb 11 2019  9:47AM",1135
"Same","","Yes","Oregon Department of Fish and Wildlife",1,"chinook-dams-lc-adult-abundance.Design_5.doc, chinook--dams-lc-hatchery_proportion.Design_4.doc","http://odfwrecoverytracker.org/metadata/","","","","No","Final","Jun 14 2016 12:00AM","http://odfwrecoverytracker.org/summary/#/species=3&run=6&esu=241","http://odfwrecoverytracker.org/summary/#/species=3&run=6&esu=241","http://snq.streamnet.org/","Jake","Chambers","503-947-6415","jacob.l.chambers@state.or.us","Peak redd and peak live & dead fish counts are located at the URL indicated in the MeasureLocation field. Consult the contact person for other MeasureLocation data.","ODFW","Feb 11 2019  9:48AM",1136
